05.66984 +02.76126 start  LBN 933 
05.69062 -03.04589 vertex
05.69236 -03.08240 vertex
05.69426 -03.10717 end    
05.70163 -02.24933 start  NGC 2023
05.69996 -02.21963 vertex
05.69813 -02.19401 vertex
05.69766 -02.19110 vertex
05.69630 -02.19693 vertex
05.69537 -02.18761 vertex
05.69382 -02.18528 vertex
05.69176 -02.20042 vertex
05.69106 -02.21090 vertex
05.69098 -02.22488 vertex
05.69141 -02.24643 vertex
05.69052 -02.25866 vertex
05.69048 -02.27205 vertex
05.69102 -02.28486 vertex
05.69133 -02.31107 vertex
05.69164 -02.31864 vertex
05.69269 -02.33029 vertex
05.69580 -02.34951 vertex
05.69759 -02.33902 vertex
05.69953 -02.33378 vertex
05.70070 -02.31223 vertex
05.70272 -02.31048 vertex
05.70295 -02.30058 vertex
05.70171 -02.28893 vertex
05.70143 -02.28195 vertex
05.70163 -02.24933 end       
05.71486 -02.32517 start  IC 435 
05.71606 -02.33893 vertex
05.71677 -02.34202 vertex
05.71754 -02.34202 vertex
05.71857 -02.33500 vertex
05.71915 -02.32321 vertex
05.71908 -02.29344 vertex
05.71771 -02.28698 vertex
05.71683 -02.27603 vertex
05.71509 -02.27574 vertex
05.71445 -02.28529 vertex
05.71434 -02.29709 vertex
05.71443 -02.31197 vertex
05.71486 -02.32517 end    
05.68627 -01.54711 start  IC 432 
05.68663 -01.51556 vertex
05.68611 -01.50149 vertex
05.68582 -01.45636 vertex
05.68397 -01.44956 vertex
05.68258 -01.45151 vertex
05.68197 -01.47140 vertex
05.68096 -01.48839 vertex
05.67947 -01.53207 vertex
05.67935 -01.54566 vertex
05.67954 -01.56507 vertex
05.68006 -01.56895 vertex
05.68129 -01.56944 vertex
05.68245 -01.56070 vertex
05.68627 -01.54711 end    
05.66944 -01.50149 start  IC 431 
05.66870 -01.47819 vertex
05.66870 -01.45587 vertex
05.66892 -01.44422 vertex
05.67019 -01.43015 vertex
05.67142 -01.42336 vertex
05.67232 -01.42336 vertex
05.67278 -01.43112 vertex
05.67358 -01.45781 vertex
05.67358 -01.47820 vertex
05.67333 -01.48742 vertex
05.67203 -01.50052 vertex
05.67080 -01.50828 vertex
05.67019 -01.50877 vertex
05.66944 -01.50149 end     
05.69686 -01.96955 start  NGC 2024
05.69733 -01.98353 vertex
05.69896 -02.00380 vertex
05.69985 -02.00869 vertex
05.70232 -02.01288 vertex
05.70451 -02.01288 vertex
05.70689 -02.00868 vertex
05.70968 -01.99051 vertex
05.71145 -01.97373 vertex
05.71253 -01.95556 vertex
05.71500 -01.88218 vertex
05.71523 -01.84654 vertex
05.71555 -01.83326 vertex
05.71541 -01.76337 vertex
05.71490 -01.72634 vertex
05.71429 -01.70747 vertex
05.71178 -01.66275 vertex
05.70982 -01.64039 vertex
05.70898 -01.63410 vertex
05.70674 -01.63271 vertex
05.70488 -01.64179 vertex
05.70246 -01.64459 vertex
05.70148 -01.65927 vertex
05.70068 -01.69211 vertex
05.69975 -01.69072 vertex
05.69891 -01.68233 vertex
05.69882 -01.67814 vertex
05.69901 -01.62922 vertex
05.69831 -01.60057 vertex
05.69593 -01.57191 vertex
05.69449 -01.56423 vertex
05.69299 -01.56423 vertex
05.68913 -01.59847 vertex
05.68824 -01.62852 vertex
05.68833 -01.64948 vertex
05.69066 -01.73474 vertex
05.69062 -01.75361 vertex
05.68950 -01.75920 vertex
05.68829 -01.79205 vertex
05.68759 -01.79694 vertex
05.68656 -01.79763 vertex
05.68577 -01.78925 vertex
05.68460 -01.76828 vertex
05.68325 -01.75290 vertex
05.68227 -01.74731 vertex
05.68148 -01.74661 vertex
05.67985 -01.74661 vertex
05.67887 -01.75010 vertex
05.67743 -01.76547 vertex
05.67631 -01.79412 vertex
05.67635 -01.84164 vertex
05.67682 -01.85422 vertex
05.68022 -01.89127 vertex
05.68139 -01.90036 vertex
05.68437 -01.94019 vertex
05.68810 -01.97514 vertex
05.68880 -02.00449 vertex
05.69001 -02.01148 vertex
05.69146 -02.01009 vertex
05.69309 -02.00380 vertex
05.69407 -01.99052 vertex
05.69458 -01.97375 vertex
05.69463 -01.93531 vertex
05.69393 -01.90945 vertex
05.69388 -01.88290 vertex
05.69271 -01.86193 vertex
05.69248 -01.84446 vertex
05.69323 -01.85285 vertex
05.69425 -01.85844 vertex
05.69439 -01.86682 vertex
05.69490 -01.87172 vertex
05.69514 -01.86892 vertex
05.69542 -01.85494 vertex
05.69635 -01.85425 vertex
05.69677 -01.86054 vertex
05.69644 -01.86892 vertex
05.69644 -01.88709 vertex
05.69677 -01.89478 vertex
05.69770 -01.89897 vertex
05.69696 -01.90736 vertex
05.69668 -01.91574 vertex
05.69658 -01.93531 vertex
05.69686 -01.96955 end 
06.51845 +05.57396 start  SH 2-275
06.53975 +05.54344 vertex 
06.55199 +05.47598 vertex 
06.55609 +05.36122 vertex 
06.55906 +05.29851 vertex 
06.56552 +05.26642 vertex 
06.57479 +05.26505 vertex 
06.57237 +05.10624 vertex 
06.57253 +05.00587 vertex 
06.57900 +04.98414 vertex 
06.57686 +04.90142 vertex 
06.57263 +04.80171 vertex 
06.57486 +04.68373 vertex 
06.56904 +04.62231 vertex 
06.56332 +04.72349 vertex 
06.55780 +04.77965 vertex 
06.55653 +04.60682 vertex 
06.55139 +04.52451 vertex 
06.54327 +04.49104 vertex 
06.53467 +04.43686 vertex 
06.52777 +04.50699 vertex 
06.52784 +04.62463 vertex 
06.52389 +04.59747 vertex 
06.51831 +04.54976 vertex 
06.51211 +04.62669 vertex 
06.50590 +04.70015 vertex 
06.50432 +04.76955 vertex 
06.50645 +04.84887 vertex 
06.50486 +04.90789 vertex 
06.50025 +04.93961 vertex 
06.49974 +04.86701 vertex 
06.49651 +04.87433 vertex 
06.49282 +04.91630 vertex 
06.48942 +05.04128 vertex 
06.49206 +05.21050 vertex 
06.49534 +05.27931 vertex 
06.50439 +05.31625 vertex 
06.51207 +05.37410 vertex 
06.51676 +05.46000 vertex 
06.51912 +05.53582 vertex 
06.52190 +05.53546 end    
03.77576 +24.01388 start  NGC 1435 
03.77683 +23.98382 vertex
03.77739 +23.96005 vertex
03.77881 +23.92370 vertex
03.77861 +23.90343 vertex
03.77800 +23.89785 vertex
03.77769 +23.89855 vertex
03.77728 +23.90555 vertex
03.77713 +23.90136 vertex
03.77738 +23.88318 vertex
03.77810 +23.85871 vertex
03.77820 +23.84474 vertex
03.77753 +23.82308 vertex
03.77651 +23.80283 vertex
03.77514 +23.76091 vertex
03.77427 +23.71829 vertex
03.77244 +23.69594 vertex
03.77066 +23.68616 vertex
03.76918 +23.68616 vertex
03.76694 +23.70712 vertex
03.76613 +23.72180 vertex
03.76312 +23.75602 vertex
03.76144 +23.76369 vertex
03.75824 +23.77204 vertex
03.75717 +23.77971 vertex
03.75620 +23.79157 vertex
03.75563 +23.81043 vertex
03.75568 +23.83349 vertex
03.75599 +23.84258 vertex
03.75706 +23.84749 vertex
03.76062 +23.85104 vertex
03.76113 +23.86921 vertex
03.76144 +23.89927 vertex
03.76164 +23.90276 vertex
03.76225 +23.89788 vertex
03.76256 +23.89858 vertex
03.76271 +23.90278 vertex
03.76266 +23.91326 vertex
03.76159 +23.94330 vertex
03.76128 +23.95867 vertex
03.76046 +23.97543 vertex
03.76041 +23.98521 vertex
03.76072 +23.99290 vertex
03.76362 +23.99293 vertex
03.76551 +24.01461 vertex
03.76643 +24.02020 vertex
03.76836 +24.04327 vertex
03.77148 +24.05095 vertex
03.77219 +24.05025 vertex
03.77438 +24.03836 vertex
03.77540 +24.02507 vertex
03.77576 +24.01388 end    
03.76522 +24.64132 start  NGC 1432 
03.75982 +24.56554 vertex 
03.75085 +24.52946 vertex 
03.74337 +24.40713 vertex 
03.74174 +24.26379 vertex 
03.73752 +24.13773 vertex 
03.74279 +24.01185 vertex 
03.75512 +24.02215 vertex 
03.76110 +24.10056 vertex 
03.76526 +24.17672 vertex 
03.76504 +24.28741 vertex 
03.77202 +24.34606 vertex 
03.77901 +24.41293 vertex 
03.78382 +24.49430 vertex 
03.78472 +24.54654 vertex 
03.77980 +24.51499 vertex 
03.77565 +24.45828 vertex
03.77299 +24.44254 vertex
03.77228 +24.50084 vertex 
03.77064 +24.60645 end
03.77654 +24.15378 start  VDB 23
03.77985 +24.08632 vertex 
03.78660 +24.01768 vertex 
03.79316 +23.96840 vertex 
03.79905 +23.98843 vertex 
03.80088 +24.09840 vertex 
03.80288 +24.19171 vertex 
03.80306 +24.28567 vertex 
03.79659 +24.28523 vertex 
03.78926 +24.26014 vertex 
03.78530 +24.19512 vertex 
03.77899 +24.16681 vertex 
03.77697 +24.16747 end    
03.98053 +36.33298 start  NGC 1499
03.94678 +36.41865 vertex
03.94526 +36.60150 vertex
03.92473 +37.07474 vertex
03.94678 +37.11265 vertex
03.96374 +37.01181 vertex
03.97743 +37.10388 vertex
04.01005 +36.92665 vertex
04.01381 +37.09209 vertex
04.02285 +37.11276 vertex
04.03511 +36.92091 vertex
04.05425 +36.79443 vertex
04.08318 +36.36775 vertex
04.08552 +36.24104 vertex
04.10357 +36.16133 vertex
04.11506 +35.98019 vertex
04.11504 +35.80314 vertex
04.09507 +35.71695 vertex
04.04127 +35.79722 vertex
04.01694 +36.11513 vertex
04.00311 +36.08117 vertex
03.98590 +36.16719 vertex
03.98053 +36.33310 end
13.12931 -61.35230 start  C 99
13.15619 -62.34811 vertex
13.02063 -62.93050 vertex
12.62388 -62.83856 vertex
12.59332 -63.88289 vertex
12.53390 -64.99062 vertex
12.41936 -62.97717 vertex
12.44962 -62.07688 vertex
12.57056 -61.12082 vertex
12.67761 -60.49327 vertex
12.82831 -59.55362 vertex
12.95982 -59.81536 vertex
13.12937 -61.30610 end
10.83168 -60.04360 start  NGC 3372
10.78755 -60.33922 vertex
10.76471 -60.24796 vertex
10.75946 -60.53947 vertex
10.71815 -60.83784 vertex
10.65759 -60.28274 vertex
10.66500 -59.91863 vertex
10.64691 -59.86157 vertex
10.62094 -59.99787 vertex
10.61635 -59.70217 vertex
10.63787 -59.34973 vertex
10.68036 -59.43869 vertex
10.69400 -59.34950 vertex
10.67426 -59.07482 vertex
10.67413 -58.85226 vertex
10.74098 -58.82951 vertex
10.77230 -59.17831 vertex
10.81170 -58.86393 vertex
10.85376 -59.20130 vertex
10.81168 -59.48489 vertex
10.82858 -60.04361 end
18.04980 -22.94998 start  M 20
18.05058 -23.02428 vertex
18.04791 -23.10612 vertex
18.03896 -23.13335 vertex
18.03436 -23.10319 vertex
18.03224 -23.03595 vertex
18.03494 -22.94304 vertex
18.03916 -22.92280 vertex
18.03954 -22.85947 vertex
18.04229 -22.84527 vertex
18.04616 -22.86539 vertex
18.04626 -22.93065 vertex
18.04980 -22.94999 end
05.58729 -04.88602 start  NGC 1977
05.58963 -04.91463 vertex
05.59828 -04.91761 vertex
05.59749 -04.72332 vertex
05.58943 -04.67161 vertex
05.58004 -04.75511 vertex
05.57964 -04.90343 vertex
05.58689 -04.88307 end
20.88629 +45.19564 start  NGC 7000
20.88489 +45.33934 vertex 
20.91206 +45.54048 vertex 
20.93114 +45.68179 vertex 
20.96617 +45.70560 vertex 
20.99469 +45.65138 vertex 
21.01134 +45.48683 vertex 
21.01823 +45.29250 vertex 
21.03294 +45.14090 vertex 
21.05597 +44.90116 vertex 
21.08839 +44.66056 vertex 
21.09971 +44.50236 vertex 
21.08754 +44.43723 vertex 
21.07148 +44.41817 vertex 
21.04578 +43.98366 vertex 
21.01889 +43.77099 vertex 
21.00756 +43.58306 vertex 
20.99452 +43.44573 vertex 
20.98346 +43.41551 vertex 
20.97238 +43.19430 vertex 
20.96921 +43.08187 vertex 
20.95435 +43.26407 vertex 
20.95783 +43.41856 vertex 
20.95475 +43.45959 vertex 
20.95531 +43.58539 vertex 
20.97061 +43.64054 vertex 
20.97895 +43.76349 vertex 
20.98045 +43.87551 vertex 
20.97242 +44.01327 vertex 
20.96319 +44.09009 vertex 
20.95609 +43.98583 vertex 
20.94692 +43.85760 vertex 
20.93663 +43.84520 vertex 
20.93190 +44.00196 vertex 
20.92828 +44.21490 vertex 
20.91574 +44.63890 vertex 
20.89732 +44.93004 vertex 
20.89062 +45.09033 end    
20.89224 +44.49981 start  LBN 359 
20.89674 +44.45503 vertex 
20.89694 +44.39459 vertex 
20.90077 +44.28899 vertex 
20.89259 +44.27186 vertex 
20.88929 +44.34967 vertex 
20.88632 +44.45089 vertex 
20.89005 +44.50360 end 
20.90749 +43.90301 start  IC 5070
20.90589 +43.99057 vertex 
20.90371 +44.05408 vertex 
20.88522 +44.28516 vertex 
20.87343 +44.47325 vertex 
20.85530 +44.66299 vertex 
20.84392 +44.66001 vertex 
20.83966 +44.61027 vertex 
20.84570 +44.50119 vertex 
20.84615 +44.39416 vertex 
20.83430 +44.35734 vertex 
20.82306 +44.33725 vertex 
20.81167 +44.20954 vertex 
20.81216 +44.05961 vertex 
20.80962 +43.94377 vertex 
20.80763 +43.89737 vertex 
20.81789 +43.87441 vertex 
20.82490 +43.83524 vertex 
20.81915 +43.69630 vertex 
20.82444 +43.59425 vertex 
20.83159 +43.66473 vertex 
20.83671 +43.54817 vertex 
20.84019 +43.44983 vertex 
20.85156 +43.45300 vertex 
20.86099 +43.44789 vertex 
20.86317 +43.50607 vertex 
20.86563 +43.60964 vertex 
20.86915 +43.78276 vertex 
20.87677 +43.74318 vertex 
20.88085 +43.58527 vertex 
20.88800 +43.54533 vertex 
20.89339 +43.57369 vertex 
20.89348 +43.67854 vertex 
20.88951 +43.81276 vertex 
20.88275 +43.91723 vertex 
20.87438 +44.09718 vertex 
20.86421 +44.20950 vertex 
20.86538 +44.25053 vertex 
20.86808 +44.24219 vertex 
20.86948 +44.28093 vertex 
20.86903 +44.34268 vertex 
20.86673 +44.36074 vertex 
20.86597 +44.38662 vertex 
20.86767 +44.40643 vertex 
20.86967 +44.40730 vertex 
20.87127 +44.39608 vertex 
20.87200 +44.37971 vertex 
20.87143 +44.35326 vertex 
20.87013 +44.34554 vertex 
20.87116 +44.30549 vertex 
20.87184 +44.24382 vertex 
20.87447 +44.13296 vertex 
20.88273 +44.04827 vertex 
20.88728 +44.01200 vertex 
20.89634 +43.87739 vertex 
20.90426 +43.88039 end    
20.82393 +42.77298 start  IC 5068
20.83790 +42.74444 vertex 
20.86055 +42.70527 vertex 
20.86171 +42.56759 vertex 
20.86337 +42.41107 vertex 
20.86545 +42.19756 vertex 
20.84049 +42.21664 vertex 
20.82135 +42.27819 vertex 
20.82223 +42.46935 vertex 
20.82410 +42.58476 vertex 
20.83186 +42.58644 vertex 
20.83188 +42.63412 vertex 
20.82225 +42.71012 end    
# Need a check
20.89287 +42.40458 start  LBN 342 
20.87711 +42.41952 vertex 
20.88062 +42.65213 vertex 
20.88440 +42.74662 vertex 
20.90604 +42.74315 vertex 
20.93166 +42.70194 vertex 
20.93771 +42.53236 vertex 
20.92558 +42.47369 vertex 
20.90354 +42.43253 vertex 
20.89542 +42.41274 end  
# Need a check
20.77214 +43.11577 start  LBN 329 
20.78419 +43.07333 vertex 
20.80375 +43.00853 vertex 
20.81467 +42.90150 vertex 
20.81852 +42.82835 vertex 
20.81630 +42.75308 vertex 
20.80281 +42.79450 vertex 
20.79952 +42.78154 vertex 
20.78852 +42.79061 vertex 
20.77352 +42.84374 vertex 
20.77011 +42.93782 vertex 
20.77375 +42.99849 vertex 
20.76657 +43.06765 end 
20.43614 +40.86146 start  LBN 249 
20.45025 +40.72942 vertex 
20.46687 +40.50231 vertex 
20.45688 +40.28172 vertex 
20.43490 +40.13899 vertex 
20.39997 +40.09607 vertex 
20.38600 +40.29152 vertex 
20.38939 +40.35082 vertex 
20.40055 +40.30751 vertex 
20.42315 +40.31907 vertex 
20.42364 +40.36011 vertex 
20.40878 +40.34466 vertex 
20.39934 +40.41266 vertex 
20.40675 +40.53469 vertex 
20.41112 +40.57716 vertex 
20.42822 +40.55239 vertex 
20.43046 +40.61443 vertex 
20.42742 +40.74968 vertex 
20.42849 +40.80113 end  
20.21314 +38.38249 start  NGC 6888
20.21286 +38.42979 vertex 
20.21045 +38.45856 vertex 
20.20658 +38.45979 vertex 
20.20178 +38.43785 vertex 
20.19676 +38.40251 vertex 
20.19477 +38.36249 vertex 
20.19383 +38.30902 vertex 
20.19358 +38.24659 vertex 
20.19637 +38.21966 vertex 
20.19962 +38.20964 vertex 
20.20327 +38.23435 vertex 
20.20064 +38.27380 vertex 
20.19625 +38.28301 vertex 
20.19581 +38.32140 vertex 
20.19802 +38.35248 vertex 
20.20181 +38.34419 vertex 
20.20460 +38.30829 vertex 
20.20505 +38.31450 vertex 
20.20371 +38.34761 vertex 
20.20175 +38.37184 vertex 
20.20154 +38.40397 vertex 
20.20329 +38.42079 vertex 
20.20580 +38.41881 vertex 
20.20860 +38.40609 vertex 
20.21064 +38.39610 end    
20.90933 +31.98301 start  NGC 6992
20.91998 +31.93755 vertex 
20.92623 +31.87082 vertex 
20.93374 +31.85449 vertex 
20.94517 +31.75532 vertex 
20.94824 +31.62742 vertex 
20.95586 +31.49642 vertex 
20.95787 +31.37388 vertex 
20.96404 +31.29079 vertex 
20.96423 +31.26417 vertex 
20.95946 +31.25936 vertex 
20.95900 +31.19292 vertex 
20.95790 +31.07602 vertex 
20.95743 +30.99362 vertex 
20.95533 +30.93798 vertex 
20.94847 +30.85083 vertex 
20.94540 +30.92554 vertex 
20.93655 +31.01923 vertex 
20.93285 +31.06998 vertex 
20.93370 +31.14174 vertex 
20.93165 +31.20568 vertex 
20.92834 +31.24840 vertex 
20.93642 +31.21338 vertex 
20.94326 +31.21558 vertex 
20.94847 +31.26038 vertex 
20.94913 +31.34011 vertex 
20.94794 +31.45723 vertex 
20.94445 +31.55059 vertex 
20.93657 +31.61230 vertex 
20.93200 +31.64182 vertex 
20.92787 +31.75373 vertex 
20.91954 +31.81523 vertex 
20.91266 +31.89785 vertex 
20.90828 +31.95909 end    
20.83290 +32.15444 start  NGC 6979
20.84088 +32.11542 vertex 
20.84636 +32.04681 vertex 
20.85289 +31.95696 vertex 
20.85522 +31.88800 vertex 
20.85901 +31.82180 vertex 
20.85340 +31.77881 vertex 
20.84859 +31.79702 vertex 
20.84813 +31.87411 vertex 
20.84579 +31.95634 vertex 
20.84264 +31.97465 vertex 
20.83764 +31.95817 vertex 
20.83823 +32.01408 vertex 
20.83609 +32.07768 vertex 
20.83209 +32.11711 end    
20.76155 +31.24077 start  NGC 6960
20.75882 +31.15714 vertex 
20.75974 +31.06111 vertex 
20.76091 +30.96845 vertex 
